Word_Syll,Freq_Per_Mil,Log_Freq,Word_Length
1.0,103.28847382571564,2.07232448204966,4.907164320733829
2.0,8.17706024253488,1.567875211892033,7.030773242926066
3.0,2.8073874450951686,1.343953614568082,8.888909224011712
4.0,1.4351058299294468,1.2000367248421835,10.446899368733755
5.0,0.7563674321503132,1.091536012526096,12.085073068893529
6.0,0.3946614583333334,0.9171614583333333,13.755208333333334
7.0,0.21581395348837207,0.8144860465116279,15.395348837209303
8.0,0.07666666666666666,0.5800833333333334,16.833333333333332
12.0,0.04,0.4771,28.0
